step,temp,press,KE,PE,E,Vol
55100,626.565222,-9773.684807,42.19574387,-1925.226694,-1883.03095,6425.388944
55110,618.4282959,-9437.760024,41.64776635,-1924.678165,-1883.030398,6425.388944
55120,620.8346977,-9511.540984,41.80982437,-1924.840024,-1883.030199,6425.388944
55130,637.4809629,-10297.46822,42.93085936,-1925.961535,-1883.030675,6425.388944
55140,657.7564125,-11417.86201,44.2963001,-1927.327573,-1883.031273,6425.388944
55150,668.0522648,-12095.94827,44.9896695,-1928.021104,-1883.031435,6425.388944
55160,663.8829861,-11897.54991,44.70889136,-1927.740161,-1883.03127,6425.388944
55170,649.4392007,-11013.80647,43.73618133,-1926.767139,-1883.030957,6425.388944
55180,632.9042186,-10025.65531,42.62264065,-1925.653424,-1883.030784,6425.388944
55190,619.1118434,-9367.832053,41.69379954,-1924.724712,-1883.030912,6425.388944
55200,607.4234292,-9070.064855,40.90664872,-1923.937326,-1883.030677,6425.388944
55210,602.9139632,-9176.170007,40.60296082,-1923.633247,-1883.030286,6425.388944
55220,613.0380052,-9745.869527,41.28475973,-1924.31518,-1883.03042,6425.388944
55230,634.7466999,-10585.73268,42.74672169,-1925.777631,-1883.03091,6425.388944
55240,656.4868619,-11312.35034,44.21080281,-1927.242191,-1883.031388,6425.388944
55250,666.1274455,-11564.3336,44.86004343,-1927.891753,-1883.031709,6425.388944
55260,656.9103752,-11162.15332,44.23932411,-1927.270707,-1883.031383,6425.388944
55270,636.183135,-10377.43404,42.84345775,-1925.874086,-1883.030628,6425.388944
55280,620.6232457,-9767.323685,41.79558423,-1924.825712,-1883.030128,6425.388944
55290,621.0037351,-9709.020772,41.82120811,-1924.851592,-1883.030384,6425.388944
55300,631.9717277,-10035.7867,42.55984248,-1925.590833,-1883.030991,6425.388944
55310,640.3506375,-10276.24265,43.12411627,-1926.155349,-1883.031233,6425.388944
55320,640.0647521,-10207.22574,43.10486345,-1926.135936,-1883.031072,6425.388944
55330,634.6190063,-9979.01587,42.73812222,-1925.768817,-1883.030695,6425.388944
55340,632.3382112,-9920.534962,42.58452314,-1925.614974,-1883.030451,6425.388944
55350,638.2013124,-10187.15551,42.97937097,-1926.010002,-1883.030631,6425.388944
55360,648.3408885,-10627.23631,43.66221601,-1926.693193,-1883.030977,6425.388944
55370,655.0565673,-10929.2282,44.11448028,-1927.145665,-1883.031185,6425.388944
55380,653.6998904,-10865.12937,44.02311551,-1927.054298,-1883.031182,6425.388944
55390,644.2092644,-10391.09687,43.3839737,-1926.415116,-1883.031142,6425.388944
55400,628.4475951,-9627.294068,42.3225114,-1925.353438,-1883.030927,6425.388944
55410,612.7134476,-8909.472097,41.26290255,-1924.293313,-1883.03041,6425.388944
55420,608.0420691,-8654.351823,40.94831074,-1923.978726,-1883.030415,6425.388944
55430,614.8629737,-8872.800478,41.40766139,-1924.438751,-1883.03109,6425.388944
55440,620.9993465,-9181.612649,41.82091256,-1924.852139,-1883.031227,6425.388944
55450,623.3395161,-9539.54279,41.9785102,-1925.009265,-1883.030754,6425.388944
55460,629.7653898,-10192.34175,42.41125768,-1925.441989,-1883.030731,6425.388944
55470,639.9448335,-10927.08681,43.09678759,-1926.127922,-1883.031134,6425.388944
55480,645.4448151,-11228.13582,43.46718129,-1926.498295,-1883.031113,6425.388944
55490,645.561281,-11063.50596,43.47502463,-1926.505828,-1883.030804,6425.388944
55500,645.6438709,-10822.25937,43.48058661,-1926.511434,-1883.030847,6425.388944
55510,645.040462,-10659.88634,43.43995032,-1926.471044,-1883.031094,6425.388944
55520,639.3212719,-10422.16431,43.05479412,-1926.085797,-1883.031003,6425.388944
55530,630.5355251,-10067.83661,42.46312209,-1925.493764,-1883.030642,6425.388944
55540,625.5628891,-9755.012289,42.12824222,-1925.158875,-1883.030633,6425.388944
55550,625.123406,-9522.694552,42.09864543,-1925.129405,-1883.03076,6425.388944
55560,626.6504362,-9343.204754,42.20148257,-1925.232246,-1883.030764,6425.388944
55570,628.7475894,-9254.941445,42.34271439,-1925.373679,-1883.030964,6425.388944
55580,627.2854012,-9195.051887,42.244244,-1925.27527,-1883.031026,6425.388944
55590,620.8495575,-9110.419032,41.81082509,-1924.841611,-1883.030785,6425.388944
55600,614.5731127,-9099.170589,41.38814083,-1924.418474,-1883.030333,6425.388944
55610,617.3217001,-9372.306225,41.57324317,-1924.603432,-1883.030188,6425.388944
55620,630.7996426,-9937.801347,42.48090895,-1925.511681,-1883.030772,6425.388944
55630,642.7734515,-10376.59157,43.28727955,-1926.318645,-1883.031365,6425.388944
55640,641.5060114,-10283.23943,43.20192438,-1926.233081,-1883.031156,6425.388944
55650,632.167875,-9863.622116,42.57305193,-1925.603446,-1883.030394,6425.388944
55660,630.3512588,-9732.855646,42.45071276,-1925.481077,-1883.030364,6425.388944
55670,637.1561579,-9981.542616,42.90898553,-1925.940023,-1883.031038,6425.388944
55680,639.6505173,-10144.08251,43.076967,-1926.108129,-1883.031162,6425.388944
55690,633.7939412,-10003.89652,42.6825586,-1925.713451,-1883.030892,6425.388944
55700,624.8481552,-9722.600591,42.0801088,-1925.110689,-1883.03058,6425.388944
55710,620.516981,-9573.217853,41.78842788,-1924.818657,-1883.030229,6425.388944
55720,628.019468,-9809.89407,42.29367938,-1925.324086,-1883.030407,6425.388944
55730,643.9581726,-10364.24818,43.36706404,-1926.398035,-1883.030971,6425.388944
55740,657.0739118,-10880.54327,44.25033741,-1927.281612,-1883.031275,6425.388944
55750,660.4845525,-11078.92977,44.48002542,-1927.511369,-1883.031344,6425.388944
55760,653.8770503,-10928.5892,44.03504626,-1927.066035,-1883.030989,6425.388944
55770,645.1297196,-10736.50439,43.44596133,-1926.476648,-1883.030687,6425.388944
55780,639.7794662,-10685.8723,43.085651,-1926.116707,-1883.031056,6425.388944
55790,631.4387785,-10455.30292,42.52395126,-1925.555106,-1883.031154,6425.388944
55800,618.1024906,-9815.172174,41.62582515,-1924.656574,-1883.030749,6425.388944
55810,607.8492049,-9082.949874,40.93532239,-1923.965819,-1883.030497,6425.388944
55820,606.3610617,-8693.243113,40.83510407,-1923.865781,-1883.030677,6425.388944
55830,610.5699306,-8688.65722,41.11854839,-1924.149454,-1883.030905,6425.388944
55840,616.6491201,-8908.1907,41.52794859,-1924.55861,-1883.030661,6425.388944
55850,629.1302118,-9459.067462,42.36848191,-1925.398999,-1883.030517,6425.388944
55860,649.8988315,-10405.80604,43.76713496,-1926.798283,-1883.031148,6425.388944
55870,665.8958186,-11186.90265,44.84444463,-1927.876354,-1883.031909,6425.388944
55880,661.9369369,-11058.92213,44.57783557,-1927.609726,-1883.03189,6425.388944
55890,639.4009868,-10010.71814,43.06016248,-1926.091345,-1883.031183,6425.388944
55900,615.5585042,-8864.616229,41.45450157,-1924.484861,-1883.030359,6425.388944
55910,609.6108777,-8577.221788,41.05396142,-1924.084195,-1883.030234,6425.388944
55920,624.5424917,-9313.360218,42.05952403,-1925.090476,-1883.030952,6425.388944
55930,645.5464121,-10399.12026,43.47402329,-1926.505375,-1883.031351,6425.388944
55940,660.4632621,-11206.92873,44.47859163,-1927.510097,-1883.031505,6425.388944
55950,663.1133364,-11443.30532,44.65705965,-1927.688554,-1883.031494,6425.388944
55960,653.0730768,-11086.07501,43.98090303,-1927.012004,-1883.031101,6425.388944
55970,638.4097961,-10446.30505,42.99341121,-1926.024207,-1883.030796,6425.388944
55980,626.2991123,-9826.893675,42.17782283,-1925.208655,-1883.030832,6425.388944
55990,618.0193739,-9351.043011,41.62022769,-1924.650906,-1883.030678,6425.388944
56000,616.6498021,-9164.131956,41.52799452,-1924.558534,-1883.03054,6425.388944
56010,623.9715287,-9309.260238,42.0210728,-1925.051799,-1883.030726,6425.388944
56020,635.3214091,-9615.06352,42.78542522,-1925.816429,-1883.031004,6425.388944
56030,644.3643233,-9893.041351,43.39441607,-1926.425554,-1883.031138,6425.388944
56040,648.5286432,-10077.64389,43.67486026,-1926.70591,-1883.03105,6425.388944
56050,650.3705408,-10265.24441,43.798902,-1926.829747,-1883.030845,6425.388944
56060,653.6663594,-10542.87831,44.02085737,-1927.051872,-1883.031015,6425.388944
56070,654.9649792,-10701.48729,44.10831232,-1927.139584,-1883.031272,6425.388944
56080,649.1898441,-10530.66382,43.71938853,-1926.750546,-1883.031157,6425.388944
56090,638.1476591,-10116.71832,42.97575771,-1926.006798,-1883.03104,6425.388944
56100,624.9326833,-9641.963385,42.0858013,-1925.1168,-1883.030999,6425.388944
56110,611.9558113,-9274.829667,41.21187989,-1924.242613,-1883.030733,6425.388944
56120,605.5138332,-9236.105634,40.77804787,-1923.808438,-1883.03039,6425.388944
56130,612.7995071,-9699.08478,41.26869819,-1924.299037,-1883.030339,6425.388944
56140,634.047091,-10638.47993,42.69960685,-1925.730424,-1883.030817,6425.388944
56150,657.5051591,-11628.08423,44.27937956,-1927.311068,-1883.031688,6425.388944
56160,664.8806085,-11990.18552,44.77607577,-1927.807925,-1883.031849,6425.388944
56170,653.1405828,-11554.2883,43.9854492,-1927.016433,-1883.030984,6425.388944
56180,639.4005174,-10892.99043,43.06013087,-1926.090591,-1883.03046,6425.388944
56190,635.2156236,-10533.05016,42.77830114,-1925.809016,-1883.030714,6425.388944
56200,636.6577205,-10520.12669,42.87541849,-1925.906347,-1883.030928,6425.388944
56210,638.3354813,-10694.99178,42.98840651,-1926.019448,-1883.031042,6425.388944
56220,636.4364315,-10753.53841,42.86051588,-1925.891766,-1883.03125,6425.388944
56230,627.2490051,-10381.59079,42.24179292,-1925.272821,-1883.031028,6425.388944
56240,615.9970256,-9737.29495,41.48403358,-1924.514527,-1883.030493,6425.388944
56250,613.8152878,-9362.530493,41.33710547,-1924.367551,-1883.030445,6425.388944
56260,621.9693153,-9500.22852,41.88623466,-1924.917192,-1883.030957,6425.388944
56270,630.7428025,-9885.605737,42.47708108,-1925.508262,-1883.031181,6425.388944
56280,635.7601498,-10315.30823,42.81497201,-1925.845848,-1883.030876,6425.388944
56290,642.8216101,-10869.83009,43.29052277,-1926.321281,-1883.030758,6425.388944
56300,653.822544,-11411.48375,44.03137555,-1927.062604,-1883.031228,6425.388944
56310,659.8013024,-11481.20958,44.43401226,-1927.46551,-1883.031498,6425.388944
56320,655.2692697,-10926.70453,44.12880462,-1927.160108,-1883.031303,6425.388944
56330,644.9274815,-10186.51329,43.4323417,-1926.463275,-1883.030933,6425.388944
56340,638.4376184,-9827.615652,42.99528489,-1926.025892,-1883.030607,6425.388944
56350,642.3164054,-10005.29694,43.25649999,-1926.287603,-1883.031103,6425.388944
56360,646.1530535,-10177.96986,43.51487728,-1926.546763,-1883.031885,6425.388944
56370,634.6163137,-9740.692717,42.73794089,-1925.769516,-1883.031575,6425.388944
56380,613.0582358,-8942.211934,41.28612215,-1924.316886,-1883.030764,6425.388944
56390,598.7193303,-8450.786605,40.32047522,-1923.350771,-1883.030295,6425.388944
56400,602.7515212,-8661.670832,40.59202124,-1923.622407,-1883.030385,6425.388944
56410,622.7705166,-9494.693892,41.94019119,-1924.971339,-1883.031148,6425.388944
56420,642.6034938,-10380.06596,43.27583383,-1926.30751,-1883.031676,6425.388944
56430,649.8720216,-10737.3977,43.76532946,-1926.796851,-1883.031521,6425.388944
56440,646.6351395,-10526.21689,43.54734314,-1926.578396,-1883.031053,6425.388944
56450,642.9234847,-10181.43622,43.29738347,-1926.328113,-1883.03073,6425.388944
56460,645.7370291,-10135.89912,43.48686031,-1926.517818,-1883.030957,6425.388944
56470,650.9089191,-10366.64404,43.83515884,-1926.86655,-1883.031392,6425.388944
56480,650.0009059,-10573.33248,43.77400911,-1926.805379,-1883.03137,6425.388944
56490,642.9816811,-10687.42896,43.30130268,-1926.33237,-1883.031067,6425.388944
56500,636.3726844,-10861.22333,42.85622287,-1925.887047,-1883.030824,6425.388944
56510,635.3798905,-11173.43697,42.78936362,-1925.820271,-1883.030908,6425.388944
56520,638.5130218,-11460.40388,43.00036289,-1926.031451,-1883.031088,6425.388944
56530,641.8084284,-11468.21805,43.22229052,-1926.253469,-1883.031179,6425.388944
56540,642.210388,-11053.91776,43.2493603,-1926.280798,-1883.031438,6425.388944
56550,635.4749022,-10218.40326,42.79576214,-1925.827014,-1883.031252,6425.388944
56560,626.1357314,-9360.243448,42.16682002,-1925.197546,-1883.030726,6425.388944
56570,625.0128003,-9116.090303,42.09119674,-1925.121785,-1883.030588,6425.388944
56580,634.8947848,-9701.802908,42.7566944,-1925.787538,-1883.030844,6425.388944
56590,649.1134183,-10651.18075,43.71424167,-1926.745452,-1883.03121,6425.388944
56600,658.0182339,-11285.01517,44.31393234,-1927.345363,-1883.03143,6425.388944
56610,656.4100959,-11245.99734,44.20563303,-1927.236847,-1883.031214,6425.388944
56620,648.0011183,-10689.70287,43.63933434,-1926.670408,-1883.031074,6425.388944
56630,636.6898812,-9893.050992,42.87758433,-1925.908611,-1883.031027,6425.388944
56640,625.3005478,-9125.402651,42.11057497,-1925.141295,-1883.03072,6425.388944
56650,621.3938154,-8805.96344,41.84747789,-1924.877879,-1883.030401,6425.388944
56660,630.9108377,-9115.811908,42.48839733,-1925.519171,-1883.030773,6425.388944
56670,645.3957861,-9620.240937,43.46387946,-1926.495364,-1883.031485,6425.388944
56680,648.8178881,-9643.319355,43.69433933,-1926.726097,-1883.031758,6425.388944
56690,635.3473218,-8945.651036,42.7871703,-1925.818334,-1883.031164,6425.388944
56700,618.1126482,-8068.396456,41.6265092,-1924.656924,-1883.030414,6425.388944
56710,614.0850955,-7758.89864,41.35527554,-1924.385653,-1883.030378,6425.388944
56720,626.7576107,-8312.850494,42.20870019,-1925.239248,-1883.030548,6425.388944
56730,651.258408,-9522.059502,43.85869501,-1926.889859,-1883.031164,6425.388944
56740,672.3428662,-10599.37545,45.27861805,-1928.310668,-1883.03205,6425.388944
56750,670.9796635,-10657.03709,45.1868138,-1928.218861,-1883.032047,6425.388944
56760,647.4059403,-9736.303712,43.59925236,-1926.630317,-1883.031065,6425.388944
56770,622.7605071,-8794.384881,41.93951711,-1924.969827,-1883.03031,6425.388944
56780,614.4216297,-8607.396377,41.37793928,-1924.408352,-1883.030412,6425.388944
56790,621.8992568,-9137.806808,41.88151661,-1924.912352,-1883.030835,6425.388944
56800,635.6453529,-9883.236554,42.80724106,-1925.838563,-1883.031322,6425.388944
56810,644.6461171,-10337.69676,43.41339334,-1926.444985,-1883.031592,6425.388944
56820,643.539233,-10271.50628,43.33885075,-1926.370116,-1883.031265,6425.388944
56830,638.732464,-9984.997007,43.01514112,-1926.046017,-1883.030876,6425.388944
56840,637.4424139,-9884.637433,42.9282633,-1925.959304,-1883.031041,6425.388944
56850,637.7571917,-9988.356801,42.94946187,-1925.980329,-1883.030867,6425.388944
56860,642.4992002,-10350.31221,43.26881022,-1926.299394,-1883.030583,6425.388944
56870,654.9318695,-10969.2642,44.10608257,-1927.137183,-1883.0311,6425.388944
56880,663.4645286,-11344.20899,44.68071053,-1927.712351,-1883.03164,6425.388944
56890,656.0909135,-10912.72415,44.18413784,-1927.215539,-1883.031402,6425.388944
56900,637.3418954,-9842.429138,42.92149393,-1925.95225,-1883.030756,6425.388944
56910,621.8051435,-8900.950589,41.87517859,-1924.905592,-1883.030413,6425.388944
56920,618.6911379,-8711.237491,41.66546733,-1924.696027,-1883.03056,6425.388944
56930,626.6634408,-9295.884484,42.20235837,-1925.233138,-1883.030779,6425.388944
56940,640.5201155,-10211.42132,43.13552968,-1926.166518,-1883.030988,6425.388944
56950,653.7202404,-10906.55183,44.02448597,-1927.055752,-1883.031266,6425.388944
56960,659.3831342,-11056.03707,44.40585092,-1927.437069,-1883.031218,6425.388944
56970,657.2829511,-10811.45467,44.26441506,-1927.295528,-1883.031113,6425.388944
56980,649.4780679,-10455.36661,43.73879883,-1926.769985,-1883.031187,6425.388944
56990,635.8169226,-10036.40804,42.81879534,-1925.849871,-1883.031075,6425.388944
57000,619.386778,-9599.715791,41.71231488,-1924.743121,-1883.030806,6425.388944
57010,607.3657026,-9402.225554,40.90276115,-1923.933137,-1883.030376,6425.388944
57020,609.208568,-9762.186663,41.02686806,-1924.057196,-1883.030328,6425.388944
57030,625.3595502,-10567.72457,42.11454846,-1925.145506,-1883.030957,6425.388944
57040,642.9762539,-11223.92737,43.30093718,-1926.332296,-1883.031359,6425.388944
57050,652.5620794,-11386.67311,43.94649015,-1926.977849,-1883.031359,6425.388944
57060,653.7731605,-11215.80781,44.02804985,-1927.059239,-1883.031189,6425.388944
57070,650.9857297,-10946.25311,43.84033162,-1926.87133,-1883.030998,6425.388944
57080,648.0658447,-10581.73773,43.64369332,-1926.674673,-1883.030979,6425.388944
57090,645.0508003,-10077.53467,43.44064655,-1926.471612,-1883.030966,6425.388944
57100,641.0643058,-9536.718983,43.17217793,-1926.203117,-1883.03094,6425.388944
57110,636.5615621,-9187.084194,42.86894274,-1925.899658,-1883.030715,6425.388944
57120,635.3344022,-9251.070733,42.78630023,-1925.816939,-1883.030639,6425.388944
57130,638.6146297,-9700.207165,43.00720563,-1926.037959,-1883.030753,6425.388944
57140,642.7062126,-10187.32084,43.28275138,-1926.313912,-1883.03116,6425.388944
57150,639.074361,-10224.1548,43.03816602,-1926.069496,-1883.03133,6425.388944
57160,625.3232278,-9714.824024,42.11210234,-1925.142881,-1883.030779,6425.388944
57170,613.1741721,-9194.532707,41.29392983,-1924.324143,-1883.030213,6425.388944
57180,614.7603202,-9211.533122,41.40074824,-1924.43113,-1883.030382,6425.388944
57190,626.6104865,-9675.393307,42.19879218,-1925.230055,-1883.031263,6425.388944
57200,631.4951177,-9930.210988,42.5277454,-1925.559422,-1883.031677,6425.388944
57210,621.9083697,-9637.818403,41.88213031,-1924.913182,-1883.031052,6425.388944
57220,610.750664,-9189.600994,41.1307198,-1924.161154,-1883.030434,6425.388944
57230,611.9108443,-9131.895628,41.2088516,-1924.239228,-1883.030376,6425.388944
57240,626.7072082,-9618.563285,42.20530586,-1925.236092,-1883.030786,6425.388944
57250,645.5305449,-10332.54188,43.47295473,-1926.504204,-1883.031249,6425.388944
57260,657.563768,-10834.76352,44.28332655,-1927.314669,-1883.031343,6425.388944
57270,659.8638639,-10944.26238,44.43822544,-1927.469351,-1883.031126,6425.388944
57280,656.5675967,-10778.26747,44.21623986,-1927.247091,-1883.030851,6425.388944
57290,652.8220821,-10607.14053,43.96399991,-1926.994871,-1883.030871,6425.388944
